hs1	85483765	85514223	-1.250794003
hs1	47427036	47516423	-1.223798973
hs1	71318036	71513491	-1.139539613
hs1	100315640	100389579	-1.123616418
hs1	198126093	198291550	-1.115843898
hs1	227177566	227506175	-1.105162183
hs1	23884409	23886285	-1.100570168
hs1	150335567	150449042	-1.095429432
hs1	114935399	115053781	-1.094680692
hs1	61330931	61928465	-1.090382675
hs1	51819935	51985000	-1.088664709
hs1	243651535	244014381	-1.082531477
hs1	52873954	53019159	-1.080207722
hs1	36396319	36522063	-1.074990908
hs1	91380855	91487829	-1.072853474
hs1	214517515	214725792	-1.070968581
hs1	85715636	85725355	-1.063971698
hs1	10092890	10241335	-1.063909444
hs1	24958207	24999772	-1.062453314
hs1	153777201	153895451	-1.061529995
hs1	31882412	31907527	1.069779882
hs1	229566992	229569845	1.073636999
hs1	180123968	180173165	1.082719883
hs1	153519805	153521848	1.116671144
hs1	64239690	64647181	1.135513645
hs1	209788215	209825820	1.176301603
hs10	6186843	6277508	-1.257502569
hs10	70587294	70655209	-1.204884405
hs10	31607424	31821599	-1.095399514
hs10	38238500	38265561	-1.070156823
hs10	123499939	123688316	-1.067661006
hs10	127408084	127452712	-1.061838962
hs10	49514698	49647403	-1.059493424
hs10	103892787	103910090	1.067806309
hs10	99092254	99094458	1.072685592
hs10	71029740	71161638	1.091293967
hs10	45454855	45490172	1.117682225
hs10	73724120	73773743	1.168402365
hs10	127700950	128077127	1.385048558
hs11	64879317	64883856	-1.172534043
hs11	102980160	103350591	-1.163135027
hs11	107197071	107328572	-1.104646435
hs11	33278218	33378569	-1.084228221
hs11	62623484	62656816	1.07013737
hs11	61717293	61732987	1.070565222
hs11	10329860	10529126	1.165072328
hs11	48002110	48192486	1.184281616
hs11	130318869	130346539	1.280874276
hs11	66081958	66084515	1.418995204
hs12	81331594	81650533	-1.31737679
hs12	20522179	20837315	-1.223661255
hs12	45609770	45834187	-1.133784859
hs12	19282626	19529334	-1.099922141
hs12	109460894	109525831	-1.097044635
hs12	69864129	69973562	-1.078709724
hs12	108956294	108963160	-1.074830086
hs12	51441745	51454701	-1.071201712
hs12	77157368	77247476	-1.067939098
hs12	46123448	46301823	-1.065610412
hs12	111890018	112037480	-1.060959369
hs12	112079564	112123790	-1.056698509
hs12	7282294	7311541	1.076235021
hs12	4382902	4414522	1.210827755
hs13	110406184	110438915	-1.180997156
hs13	42846289	42897403	-1.112956172
hs13	20397622	20437776	-1.102434098
hs13	32999495	33112970	-1.088857701
hs13	37418968	37494902	-1.0679177
hs13	110958159	111165374	1.119222598
hs13	110801310	110959496	1.167102745
hs14	64319683	64693211	-1.120876249
hs14	58765103	58840605	-1.120370772
hs14	98391947	98444571	-1.094116303
hs14	88851268	88936694	-1.075541572
hs14	52456193	52471420	-1.07395848
hs14	60712470	60765805	-1.063472519
hs14	105952654	105955284	1.069395467
hs14	55033815	55260220	1.095741798
hs15	85359911	85416713	-1.124650369
hs15	75661720	75748124	-1.065532788
hs15	102193801	102264807	-1.064906209
hs15	75074425	75095539	1.057124017
hs15	101459420	101610317	1.090593618
hs15	25922420	26110317	1.101675423
hs15	42190570	42264776	1.107077551
hs16	53468351	53525560	-1.087952076
hs16	11928053	11945442	-1.082762554
hs16	50300462	50352046	1.078129613
hs16	30996519	31000473	1.099966685
hs16	3070313	3072384	1.109925219
hs16	85932409	85956212	1.288474489
hs17	8377523	8534079	-1.150819359
hs17	30469473	30552746	-1.12772523
hs17	65066554	65241319	-1.098117542
hs17	48172101	48189516	-1.064076025
hs17	39845127	39848920	-1.062821993
hs17	76670130	76778379	1.063503409
hs17	57774667	57784987	1.066114312
hs17	43299292	43324685	1.090559316
hs17	1837971	1928178	1.097873158
hs17	48712138	48769063	1.210181142
hs18	55711610	56068772	-1.24978145
hs18	12254318	12277594	-1.236753875
hs18	3066805	3220106	-1.228526359
hs18	60382672	60647676	-1.127752857
hs19	44270685	44285409	1.062766703
hs19	3185875	3209573	1.064330125
hs2	175212749	175260443	-1.116638472
hs2	88326724	88355248	-1.114157427
hs2	218664512	218867718	-1.092195894
hs2	203241050	203432474	-1.088457475
hs2	182756472	182795465	-1.085112083
hs2	37477645	37551951	-1.079630635
hs2	149402009	149545136	-1.078703801
hs2	68694691	68858004	-1.077986666
hs2	109745804	110262207	1.066749401
hs2	219124219	219128582	1.097526813
hs2	241375088	241407495	1.102436885
hs2	189896622	190044605	1.1960152
hs20	5986736	6020699	-1.106783676
hs20	30252255	30311792	1.070021526
hs20	45523263	45817492	1.082278233
hs20	34894258	35157040	1.08536987
hs21	16333556	16437321	-1.100483554
hs21	47518011	47552763	1.139944687
hs3	85008132	86123579	-1.269366062
hs3	111393523	111695364	-1.171779145
hs3	138213186	138313380	-1.112512435
hs3	183353356	183402307	-1.112480757
hs3	29322473	30051886	-1.105571039
hs3	58318607	58411748	-1.097641484
hs3	108308337	108413693	-1.095774872
hs3	99536678	99897476	-1.092877471
hs3	191046866	191116459	-1.088570103
hs3	142025449	142166904	-1.087948265
hs3	189674517	189840226	-1.086115143
hs3	155755490	156256927	-1.079047822
hs3	141663270	141868386	-1.078617317
hs3	43328004	43466256	-1.078347573
hs3	196074533	196159345	-1.076329966
hs3	135684515	135866752	-1.073808345
hs3	110788918	110994410	-1.071932061
hs3	47057898	47205467	-1.070434523
hs3	176737143	176915261	-1.068846125
hs3	180701497	180707562	-1.067601858
hs3	179370543	179507189	-1.047738401
hs3	52467069	52479101	1.196713293
hs4	148402069	148466106	-1.329094317
hs4	72053003	72437804	-1.254686129
hs4	100226121	100242572	-1.247182039
hs4	15341442	15447791	-1.1578485
hs4	152041431	152149182	-1.147598886
hs4	100257649	100273917	-1.138752589
hs4	186990306	187006255	-1.136216207
hs4	144257915	144395721	-1.128323095
hs4	183065140	183724177	-1.12163795
hs4	123747863	123819391	-1.102452834
hs4	86396267	86923823	-1.100690096
hs4	54243810	54327028	-1.061715972
hs5	180467225	180488523	-1.154352599
hs5	111478138	111755013	-1.123962952
hs5	148206156	148208197	-1.123340926
hs5	79950294	80172634	-1.106247328
hs5	115779251	115910630	-1.106151034
hs5	142657496	142815077	-1.093082206
hs5	65892176	66465423	-1.089661793
hs5	140593509	140596993	-1.080848365
hs5	122680579	122759286	-1.0798389
hs5	80708840	81047616	-1.063386882
hs5	63461671	63668696	-1.05720686
hs5	142149949	142608576	1.089022534
hs5	178537852	178772431	1.11798425
hs5	171752185	171881527	1.133864998
hs5	140105743	140105831	1.180900608
hs6	19837601	19842431	-1.241950158
hs6	39849580	39902290	-1.160096834
hs6	139693393	139695785	-1.156270935
hs6	53362139	53481969	-1.131173778
hs6	144471654	144513076	-1.125298591
hs6	13621730	13711953	-1.122258518
hs6	7726332	7881961	-1.100833014
hs6	144606291	145174170	-1.098342722
hs6	126068810	126082415	-1.086684885
hs6	70385641	70507049	-1.08417859
hs6	125283691	125413779	-1.079585279
hs6	31626075	31628549	1.057800145
hs7	79763271	79848725	-1.175638931
hs7	15650837	15726437	-1.117773401
hs7	104654626	104754808	-1.091034128
hs7	138144953	138274738	-1.09082856
hs7	140424943	140624564	-1.081656398
hs7	127990379	128001739	1.061133646
hs7	128470431	128499328	1.114790992
hs7	148700154	148725782	1.12809699
hs8	91803778	91971636	-1.272504291
hs8	77593454	77779521	-1.122449203
hs8	17780349	17887457	-1.119572587
hs8	38132544	38239790	-1.110967371
hs8	52730140	52811735	-1.109320467
hs8	134249414	134314265	-1.086715202
hs8	92967195	93115514	-1.076988656
hs8	103264501	103425069	-1.07524183
hs8	90945559	91015456	-1.073867629
hs8	26240414	26363152	-1.073798947
hs8	67974661	68108849	-1.07049371
hs8	117654369	117779164	-1.069915006
hs8	81880045	82024303	1.102914522
hs8	23154410	23282841	1.149312637
hs9	75515578	75695358	-1.406227687
hs9	107526438	107539738	-1.302139496
hs9	93976097	94124206	-1.115241829
hs9	100745489	100778225	-1.091743021
hs9	33104080	33167356	1.098862547
hs9	137533620	137736689	1.104584387
hsX	43625857	43741721	-1.143444281
hsX	34645181	34675405	-1.110798283
hsX	53111542	53118162	-1.106627462
hsX	128580478	128657477	-1.100785986
hsX	18910416	19002716	-1.093845778
hsX	18443703	18671749	-1.08048379
hsX	3226606	3264684	1.499837391
